date,row,col,lon,lat,rain_mm
2014-10-28,4,9,99.125000,30.625000,0.000000
2014-10-28,4,10,99.175000,30.625000,0.000000
2014-10-28,5,0,98.675000,30.575000,0.000000
2014-10-28,5,1,98.725000,30.575000,0.000000
2014-10-28,5,2,98.775000,30.575000,0.000000
2014-10-28,5,3,98.825000,30.575000,0.000000
2014-10-28,5,4,98.875000,30.575000,0.000000
2014-10-28,5,5,98.925000,30.575000,0.000000
2014-10-28,5,6,98.975000,30.575000,0.000000
2014-10-28,5,7,99.025000,30.575000,0.000000
2014-10-28,5,8,99.075000,30.575000,0.000000
2014-10-28,5,9,99.125000,30.575000,0.000000
2014-10-28,5,10,99.175000,30.575000,0.000000
2014-10-28,6,0,98.675000,30.525000,0.000000
2014-10-28,6,1,98.725000,30.525000,0.000000
2014-10-28,6,2,98.775000,30.525000,0.000000
2014-10-28,6,3,98.825000,30.525000,0.000000
2014-10-28,6,4,98.875000,30.525000,0.000000
2014-10-28,6,5,98.925000,30.525000,0.000000
2014-10-28,6,6,98.975000,30.525000,0.000000
2014-10-28,6,7,99.025000,30.525000,0.000000
2014-10-28,6,8,99.075000,30.525000,0.000000
2014-10-28,6,9,99.125000,30.525000,0.000000
2014-10-28,6,10,99.175000,30.525000,0.000000
2014-10-28,7,0,98.675000,30.475000,0.000000
2014-10-28,7,1,98.725000,30.475000,0.000000
2014-10-28,7,2,98.775000,30.475000,0.000000
2014-10-28,7,3,98.825000,30.475000,0.000000
2014-10-28,7,4,98.875000,30.475000,0.000000
2014-10-28,7,5,98.925000,30.475000,0.000000
2014-10-28,7,6,98.975000,30.475000,0.000000
2014-10-28,7,7,99.025000,30.475000,0.000000
2014-10-28,7,8,99.075000,30.475000,0.000000
2014-10-28,7,9,99.125000,30.475000,0.000000
2014-10-28,7,10,99.175000,30.475000,0.000000
2014-10-28,8,0,98.675000,30.425000,0.000000
2014-10-28,8,1,98.725000,30.425000,0.000000
2014-10-28,8,2,98.775000,30.425000,0.000000
2014-10-28,8,3,98.825000,30.425000,0.000000
2014-10-28,8,4,98.875000,30.425000,0.000000
2014-10-28,8,5,98.925000,30.425000,0.000000
2014-10-28,8,6,98.975000,30.425000,0.000000
2014-10-28,8,7,99.025000,30.425000,0.000000
2014-10-28,8,8,99.075000,30.425000,0.000000
2014-10-28,8,9,99.125000,30.425000,0.000000
2014-10-28,8,10,99.175000,30.425000,0.000000
2014-10-28,9,0,98.675000,30.375000,0.000000
2014-10-28,9,1,98.725000,30.375000,0.000000
2014-10-28,9,2,98.775000,30.375000,0.000000
2014-10-28,9,3,98.825000,30.375000,0.000000
2014-10-28,9,4,98.875000,30.375000,0.000000
2014-10-28,9,5,98.925000,30.375000,0.000000
2014-10-28,9,6,98.975000,30.375000,0.000000
2014-10-28,9,7,99.025000,30.375000,0.000000
2014-10-28,9,8,99.075000,30.375000,0.000000
2014-10-28,9,9,99.125000,30.375000,0.000000
2014-10-28,9,10,99.175000,30.375000,0.000000
2014-10-28,10,0,98.675000,30.325000,0.000000
2014-10-28,10,1,98.725000,30.325000,0.000000
2014-10-28,10,2,98.775000,30.325000,0.000000
2014-10-28,10,3,98.825000,30.325000,0.000000
2014-10-28,10,4,98.875000,30.325000,0.000000
2014-10-28,10,5,98.925000,30.325000,0.000000
2014-10-28,10,6,98.975000,30.325000,0.000000
2014-10-28,10,7,99.025000,30.325000,0.000000
2014-10-28,10,8,99.075000,30.325000,0.000000
2014-10-28,10,9,99.125000,30.325000,0.000000
2014-10-28,10,10,99.175000,30.325000,0.000000
2014-10-29,0,0,98.675000,30.825000,0.000000
2014-10-29,0,1,98.725000,30.825000,0.000000
2014-10-29,0,2,98.775000,30.825000,0.000000
2014-10-29,0,3,98.825000,30.825000,0.000000
2014-10-29,0,4,98.875000,30.825000,0.000000
2014-10-29,0,5,98.925000,30.825000,0.000000
2014-10-29,0,6,98.975000,30.825000,0.000000
2014-10-29,0,7,99.025000,30.825000,0.000000
2014-10-29,0,8,99.075000,30.825000,0.000000
2014-10-29,0,9,99.125000,30.825000,0.000000
2014-10-29,0,10,99.175000,30.825000,0.000000
2014-10-29,1,0,98.675000,30.775000,0.000000
2014-10-29,1,1,98.725000,30.775000,0.000000
2014-10-29,1,2,98.775000,30.775000,0.000000
2014-10-29,1,3,98.825000,30.775000,0.000000
2014-10-29,1,4,98.875000,30.775000,0.000000
2014-10-29,1,5,98.925000,30.775000,0.000000
2014-10-29,1,6,98.975000,30.775000,0.000000
2014-10-29,1,7,99.025000,30.775000,0.000000
2014-10-29,1,8,99.075000,30.775000,0.000000
2014-10-29,1,9,99.125000,30.775000,0.000000
2014-10-29,1,10,99.175000,30.775000,0.000000
2014-10-29,2,0,98.675000,30.725000,0.000000
2014-10-29,2,1,98.725000,30.725000,0.000000
2014-10-29,2,2,98.775000,30.725000,0.000000
2014-10-29,2,3,98.825000,30.725000,0.000000
2014-10-29,2,4,98.875000,30.725000,0.000000
2014-10-29,2,5,98.925000,30.725000,0.000000
2014-10-29,2,6,98.975000,30.725000,0.000000
2014-10-29,2,7,99.025000,30.725000,0.000000
2014-10-29,2,8,99.075000,30.725000,0.000000
2014-10-29,2,9,99.125000,30.725000,0.000000
2014-10-29,2,10,99.175000,30.725000,0.000000
2014-10-29,3,0,98.675000,30.675000,0.000000
2014-10-29,3,1,98.725000,30.675000,0.000000
2014-10-29,3,2,98.775000,30.675000,0.000000
2014-10-29,3,3,98.825000,30.675000,0.000000
2014-10-29,3,4,98.875000,30.675000,0.000000
2014-10-29,3,5,98.925000,30.675000,0.000000
2014-10-29,3,6,98.975000,30.675000,0.000000
2014-10-29,3,7,99.025000,30.675000,0.000000
2014-10-29,3,8,99.075000,30.675000,0.000000
2014-10-29,3,9,99.125000,30.675000,0.000000
2014-10-29,3,10,99.175000,30.675000,0.000000
2014-10-29,4,0,98.675000,30.625000,0.000000
2014-10-29,4,1,98.725000,30.625000,0.000000
2014-10-29,4,2,98.775000,30.625000,0.000000
2014-10-29,4,3,98.825000,30.625000,0.000000
2014-10-29,4,4,98.875000,30.625000,0.000000
2014-10-29,4,5,98.925000,30.625000,0.000000
2014-10-29,4,6,98.975000,30.625000,0.000000
2014-10-29,4,7,99.025000,30.625000,0.000000
2014-10-29,4,8,99.075000,30.625000,0.000000
2014-10-29,4,9,99.125000,30.625000,0.000000
2014-10-29,4,10,99.175000,30.625000,0.000000
2014-10-29,5,0,98.675000,30.575000,0.000000
2014-10-29,5,1,98.725000,30.575000,0.000000
2014-10-29,5,2,98.775000,30.575000,0.000000
2014-10-29,5,3,98.825000,30.575000,0.000000
2014-10-29,5,4,98.875000,30.575000,0.000000
2014-10-29,5,5,98.925000,30.575000,0.000000
2014-10-29,5,6,98.975000,30.575000,0.000000
2014-10-29,5,7,99.025000,30.575000,0.000000
2014-10-29,5,8,99.075000,30.575000,0.000000
2014-10-29,5,9,99.125000,30.575000,0.000000
2014-10-29,5,10,99.175000,30.575000,0.000000
2014-10-29,6,0,98.675000,30.525000,0.000000
2014-10-29,6,1,98.725000,30.525000,0.000000
2014-10-29,6,2,98.775000,30.525000,0.000000
2014-10-29,6,3,98.825000,30.525000,0.000000
2014-10-29,6,4,98.875000,30.525000,0.000000
2014-10-29,6,5,98.925000,30.525000,0.000000
2014-10-29,6,6,98.975000,30.525000,0.000000
2014-10-29,6,7,99.025000,30.525000,0.000000
2014-10-29,6,8,99.075000,30.525000,0.000000
2014-10-29,6,9,99.125000,30.525000,0.000000
2014-10-29,6,10,99.175000,30.525000,0.000000
2014-10-29,7,0,98.675000,30.475000,0.000000
2014-10-29,7,1,98.725000,30.475000,0.000000
2014-10-29,7,2,98.775000,30.475000,0.000000
2014-10-29,7,3,98.825000,30.475000,0.000000
2014-10-29,7,4,98.875000,30.475000,0.000000
2014-10-29,7,5,98.925000,30.475000,0.000000
2014-10-29,7,6,98.975000,30.475000,0.000000
2014-10-29,7,7,99.025000,30.475000,0.000000
2014-10-29,7,8,99.075000,30.475000,0.000000
2014-10-29,7,9,99.125000,30.475000,0.000000
2014-10-29,7,10,99.175000,30.475000,0.000000
2014-10-29,8,0,98.675000,30.425000,0.000000
2014-10-29,8,1,98.725000,30.425000,0.000000
2014-10-29,8,2,98.775000,30.425000,0.000000
2014-10-29,8,3,98.825000,30.425000,0.000000
2014-10-29,8,4,98.875000,30.425000,0.000000
2014-10-29,8,5,98.925000,30.425000,0.000000
2014-10-29,8,6,98.975000,30.425000,0.000000
2014-10-29,8,7,99.025000,30.425000,0.000000
2014-10-29,8,8,99.075000,30.425000,0.000000
2014-10-29,8,9,99.125000,30.425000,0.000000
2014-10-29,8,10,99.175000,30.425000,0.000000
2014-10-29,9,0,98.675000,30.375000,0.000000
2014-10-29,9,1,98.725000,30.375000,0.000000
2014-10-29,9,2,98.775000,30.375000,0.000000
2014-10-29,9,3,98.825000,30.375000,0.000000
2014-10-29,9,4,98.875000,30.375000,0.000000
2014-10-29,9,5,98.925000,30.375000,0.000000
2014-10-29,9,6,98.975000,30.375000,0.000000
2014-10-29,9,7,99.025000,30.375000,0.000000
2014-10-29,9,8,99.075000,30.375000,0.000000
2014-10-29,9,9,99.125000,30.375000,0.000000
2014-10-29,9,10,99.175000,30.375000,0.000000
2014-10-29,10,0,98.675000,30.325000,0.000000
2014-10-29,10,1,98.725000,30.325000,0.000000
2014-10-29,10,2,98.775000,30.325000,0.000000
2014-10-29,10,3,98.825000,30.325000,0.000000
2014-10-29,10,4,98.875000,30.325000,0.000000
2014-10-29,10,5,98.925000,30.325000,0.000000
2014-10-29,10,6,98.975000,30.325000,0.000000
2014-10-29,10,7,99.025000,30.325000,0.000000
2014-10-29,10,8,99.075000,30.325000,0.000000
2014-10-29,10,9,99.125000,30.325000,0.000000
2014-10-29,10,10,99.175000,30.325000,0.000000
2014-10-30,0,0,98.675000,30.825000,0.000000
2014-10-30,0,1,98.725000,30.825000,0.000000
2014-10-30,0,2,98.775000,30.825000,0.000000
2014-10-30,0,3,98.825000,30.825000,0.000000
2014-10-30,0,4,98.875000,30.825000,0.000000
2014-10-30,0,5,98.925000,30.825000,0.000000
2014-10-30,0,6,98.975000,30.825000,0.000000
2014-10-30,0,7,99.025000,30.825000,0.000000
2014-10-30,0,8,99.075000,30.825000,0.000000
2014-10-30,0,9,99.125000,30.825000,0.000000
2014-10-30,0,10,99.175000,30.825000,0.000000
2014-10-30,1,0,98.675000,30.775000,0.000000
2014-10-30,1,1,98.725000,30.775000,0.000000
2014-10-30,1,2,98.775000,30.775000,0.000000
2014-10-30,1,3,98.825000,30.775000,0.000000
2014-10-30,1,4,98.875000,30.775000,0.000000
2014-10-30,1,5,98.925000,30.775000,0.000000
2014-10-30,1,6,98.975000,30.775000,0.000000
2014-10-30,1,7,99.025000,30.775000,0.000000
2014-10-30,1,8,99.075000,30.775000,0.000000
2014-10-30,1,9,99.125000,30.775000,0.000000
2014-10-30,1,10,99.175000,30.775000,0.000000
2014-10-30,2,0,98.675000,30.725000,0.000000
2014-10-30,2,1,98.725000,30.725000,0.000000
2014-10-30,2,2,98.775000,30.725000,0.000000
2014-10-30,2,3,98.825000,30.725000,0.000000
2014-10-30,2,4,98.875000,30.725000,0.000000
2014-10-30,2,5,98.925000,30.725000,0.000000
2014-10-30,2,6,98.975000,30.725000,0.000000
2014-10-30,2,7,99.025000,30.725000,0.000000
2014-10-30,2,8,99.075000,30.725000,0.000000
2014-10-30,2,9,99.125000,30.725000,0.000000
2014-10-30,2,10,99.175000,30.725000,0.000000
2014-10-30,3,0,98.675000,30.675000,0.000000
2014-10-30,3,1,98.725000,30.675000,0.000000
2014-10-30,3,2,98.775000,30.675000,0.000000
2014-10-30,3,3,98.825000,30.675000,0.000000
2014-10-30,3,4,98.875000,30.675000,0.000000
2014-10-30,3,5,98.925000,30.675000,0.000000
2014-10-30,3,6,98.975000,30.675000,0.000000
2014-10-30,3,7,99.025000,30.675000,0.000000
2014-10-30,3,8,99.075000,30.675000,0.000000
2014-10-30,3,9,99.125000,30.675000,0.000000
2014-10-30,3,10,99.175000,30.675000,0.000000
2014-10-30,4,0,98.675000,30.625000,0.000000
2014-10-30,4,1,98.725000,30.625000,0.000000
2014-10-30,4,2,98.775000,30.625000,0.000000
2014-10-30,4,3,98.825000,30.625000,0.000000
2014-10-30,4,4,98.875000,30.625000,0.000000
2014-10-30,4,5,98.925000,30.625000,0.000000
2014-10-30,4,6,98.975000,30.625000,0.000000
2014-10-30,4,7,99.025000,30.625000,0.000000
2014-10-30,4,8,99.075000,30.625000,0.000000
2014-10-30,4,9,99.125000,30.625000,0.000000
2014-10-30,4,10,99.175000,30.625000,0.000000
2014-10-30,5,0,98.675000,30.575000,0.000000
2014-10-30,5,1,98.725000,30.575000,0.000000
2014-10-30,5,2,98.775000,30.575000,0.000000
2014-10-30,5,3,98.825000,30.575000,0.000000
2014-10-30,5,4,98.875000,30.575000,0.000000
2014-10-30,5,5,98.925000,30.575000,0.000000
2014-10-30,5,6,98.975000,30.575000,0.000000
2014-10-30,5,7,99.025000,30.575000,0.000000
2014-10-30,5,8,99.075000,30.575000,0.000000
2014-10-30,5,9,99.125000,30.575000,0.000000
2014-10-30,5,10,99.175000,30.575000,0.000000
2014-10-30,6,0,98.675000,30.525000,0.000000
2014-10-30,6,1,98.725000,30.525000,0.000000
2014-10-30,6,2,98.775000,30.525000,0.000000
2014-10-30,6,3,98.825000,30.525000,0.000000
2014-10-30,6,4,98.875000,30.525000,0.000000
2014-10-30,6,5,98.925000,30.525000,0.000000
2014-10-30,6,6,98.975000,30.525000,0.000000
2014-10-30,6,7,99.025000,30.525000,0.000000
2014-10-30,6,8,99.075000,30.525000,0.000000
2014-10-30,6,9,99.125000,30.525000,0.000000
2014-10-30,6,10,99.175000,30.525000,0.000000
2014-10-30,7,0,98.675000,30.475000,0.000000
2014-10-30,7,1,98.725000,30.475000,0.000000
2014-10-30,7,2,98.775000,30.475000,0.000000
2014-10-30,7,3,98.825000,30.475000,0.000000
2014-10-30,7,4,98.875000,30.475000,0.000000
2014-10-30,7,5,98.925000,30.475000,0.000000
2014-10-30,7,6,98.975000,30.475000,0.000000
2014-10-30,7,7,99.025000,30.475000,0.000000
2014-10-30,7,8,99.075000,30.475000,0.000000
2014-10-30,7,9,99.125000,30.475000,0.000000
2014-10-30,7,10,99.175000,30.475000,0.000000
2014-10-30,8,0,98.675000,30.425000,0.000000
2014-10-30,8,1,98.725000,30.425000,0.000000
2014-10-30,8,2,98.775000,30.425000,0.000000
2014-10-30,8,3,98.825000,30.425000,0.000000
2014-10-30,8,4,98.875000,30.425000,0.000000
2014-10-30,8,5,98.925000,30.425000,0.000000
2014-10-30,8,6,98.975000,30.425000,0.000000
2014-10-30,8,7,99.025000,30.425000,0.000000
2014-10-30,8,8,99.075000,30.425000,0.000000
2014-10-30,8,9,99.125000,30.425000,0.000000
2014-10-30,8,10,99.175000,30.425000,0.000000
2014-10-30,9,0,98.675000,30.375000,0.000000
2014-10-30,9,1,98.725000,30.375000,0.000000
2014-10-30,9,2,98.775000,30.375000,0.000000
2014-10-30,9,3,98.825000,30.375000,0.000000
2014-10-30,9,4,98.875000,30.375000,0.000000
2014-10-30,9,5,98.925000,30.375000,0.000000
2014-10-30,9,6,98.975000,30.375000,0.000000
2014-10-30,9,7,99.025000,30.375000,0.000000
2014-10-30,9,8,99.075000,30.375000,0.000000
2014-10-30,9,9,99.125000,30.375000,0.000000
2014-10-30,9,10,99.175000,30.375000,0.000000
2014-10-30,10,0,98.675000,30.325000,0.000000
2014-10-30,10,1,98.725000,30.325000,0.000000
2014-10-30,10,2,98.775000,30.325000,0.000000
2014-10-30,10,3,98.825000,30.325000,0.000000
2014-10-30,10,4,98.875000,30.325000,0.000000
2014-10-30,10,5,98.925000,30.325000,0.000000
2014-10-30,10,6,98.975000,30.325000,0.000000
2014-10-30,10,7,99.025000,30.325000,0.000000
2014-10-30,10,8,99.075000,30.325000,0.000000
2014-10-30,10,9,99.125000,30.325000,0.000000
2014-10-30,10,10,99.175000,30.325000,0.000000
2014-10-31,0,0,98.675000,30.825000,0.000000
2014-10-31,0,1,98.725000,30.825000,0.000000
2014-10-31,0,2,98.775000,30.825000,0.000000
2014-10-31,0,3,98.825000,30.825000,0.000000
2014-10-31,0,4,98.875000,30.825000,0.000000
2014-10-31,0,5,98.925000,30.825000,0.000000
2014-10-31,0,6,98.975000,30.825000,0.000000
2014-10-31,0,7,99.025000,30.825000,0.000000
2014-10-31,0,8,99.075000,30.825000,0.000000
2014-10-31,0,9,99.125000,30.825000,0.000000
2014-10-31,0,10,99.175000,30.825000,0.000000
2014-10-31,1,0,98.675000,30.775000,0.000000
2014-10-31,1,1,98.725000,30.775000,0.000000
2014-10-31,1,2,98.775000,30.775000,0.000000
2014-10-31,1,3,98.825000,30.775000,0.000000
2014-10-31,1,4,98.875000,30.775000,0.000000
2014-10-31,1,5,98.925000,30.775000,0.000000
2014-10-31,1,6,98.975000,30.775000,0.000000
2014-10-31,1,7,99.025000,30.775000,0.000000
2014-10-31,1,8,99.075000,30.775000,0.000000
2014-10-31,1,9,99.125000,30.775000,0.000000
2014-10-31,1,10,99.175000,30.775000,0.000000
2014-10-31,2,0,98.675000,30.725000,0.000000
2014-10-31,2,1,98.725000,30.725000,0.000000
2014-10-31,2,2,98.775000,30.725000,0.000000
2014-10-31,2,3,98.825000,30.725000,0.000000
2014-10-31,2,4,98.875000,30.725000,0.000000
2014-10-31,2,5,98.925000,30.725000,0.000000
2014-10-31,2,6,98.975000,30.725000,0.000000
2014-10-31,2,7,99.025000,30.725000,0.000000
2014-10-31,2,8,99.075000,30.725000,0.000000
2014-10-31,2,9,99.125000,30.725000,0.000000
2014-10-31,2,10,99.175000,30.725000,0.000000
2014-10-31,3,0,98.675000,30.675000,0.000000
2014-10-31,3,1,98.725000,30.675000,0.000000
2014-10-31,3,2,98.775000,30.675000,0.000000
2014-10-31,3,3,98.825000,30.675000,0.000000
2014-10-31,3,4,98.875000,30.675000,0.000000
2014-10-31,3,5,98.925000,30.675000,0.000000
2014-10-31,3,6,98.975000,30.675000,0.000000
2014-10-31,3,7,99.025000,30.675000,0.000000
2014-10-31,3,8,99.075000,30.675000,0.000000
2014-10-31,3,9,99.125000,30.675000,0.000000
2014-10-31,3,10,99.175000,30.675000,0.000000
2014-10-31,4,0,98.675000,30.625000,0.000000
2014-10-31,4,1,98.725000,30.625000,0.000000
2014-10-31,4,2,98.775000,30.625000,0.000000
2014-10-31,4,3,98.825000,30.625000,0.000000
2014-10-31,4,4,98.875000,30.625000,0.000000
2014-10-31,4,5,98.925000,30.625000,0.000000
2014-10-31,4,6,98.975000,30.625000,0.000000
2014-10-31,4,7,99.025000,30.625000,0.000000
2014-10-31,4,8,99.075000,30.625000,0.000000
2014-10-31,4,9,99.125000,30.625000,0.000000
2014-10-31,4,10,99.175000,30.625000,0.000000
2014-10-31,5,0,98.675000,30.575000,0.000000
2014-10-31,5,1,98.725000,30.575000,0.000000
2014-10-31,5,2,98.775000,30.575000,0.000000
2014-10-31,5,3,98.825000,30.575000,0.000000
2014-10-31,5,4,98.875000,30.575000,0.000000
2014-10-31,5,5,98.925000,30.575000,0.000000
2014-10-31,5,6,98.975000,30.575000,0.000000
2014-10-31,5,7,99.025000,30.575000,0.000000
2014-10-31,5,8,99.075000,30.575000,0.000000
2014-10-31,5,9,99.125000,30.575000,0.000000
2014-10-31,5,10,99.175000,30.575000,0.000000
2014-10-31,6,0,98.675000,30.525000,0.000000
2014-10-31,6,1,98.725000,30.525000,0.000000
2014-10-31,6,2,98.775000,30.525000,0.000000
2014-10-31,6,3,98.825000,30.525000,0.000000
2014-10-31,6,4,98.875000,30.525000,0.000000
2014-10-31,6,5,98.925000,30.525000,0.000000
2014-10-31,6,6,98.975000,30.525000,0.000000
2014-10-31,6,7,99.025000,30.525000,0.000000
2014-10-31,6,8,99.075000,30.525000,0.000000
2014-10-31,6,9,99.125000,30.525000,0.000000
2014-10-31,6,10,99.175000,30.525000,0.000000
2014-10-31,7,0,98.675000,30.475000,0.000000
2014-10-31,7,1,98.725000,30.475000,0.000000
2014-10-31,7,2,98.775000,30.475000,0.000000
2014-10-31,7,3,98.825000,30.475000,0.000000
2014-10-31,7,4,98.875000,30.475000,0.000000
2014-10-31,7,5,98.925000,30.475000,0.000000
2014-10-31,7,6,98.975000,30.475000,0.000000
2014-10-31,7,7,99.025000,30.475000,0.000000
2014-10-31,7,8,99.075000,30.475000,0.000000
2014-10-31,7,9,99.125000,30.475000,0.000000
2014-10-31,7,10,99.175000,30.475000,0.000000
2014-10-31,8,0,98.675000,30.425000,0.000000
2014-10-31,8,1,98.725000,30.425000,0.000000
2014-10-31,8,2,98.775000,30.425000,0.000000
2014-10-31,8,3,98.825000,30.425000,0.000000
2014-10-31,8,4,98.875000,30.425000,0.000000
2014-10-31,8,5,98.925000,30.425000,0.000000
2014-10-31,8,6,98.975000,30.425000,0.000000
2014-10-31,8,7,99.025000,30.425000,0.000000
2014-10-31,8,8,99.075000,30.425000,0.000000
2014-10-31,8,9,99.125000,30.425000,0.000000
2014-10-31,8,10,99.175000,30.425000,0.000000
2014-10-31,9,0,98.675000,30.375000,0.000000
2014-10-31,9,1,98.725000,30.375000,0.000000
2014-10-31,9,2,98.775000,30.375000,0.000000
2014-10-31,9,3,98.825000,30.375000,0.000000
2014-10-31,9,4,98.875000,30.375000,0.000000
2014-10-31,9,5,98.925000,30.375000,0.000000
2014-10-31,9,6,98.975000,30.375000,0.000000
2014-10-31,9,7,99.025000,30.375000,0.000000
2014-10-31,9,8,99.075000,30.375000,0.000000
2014-10-31,9,9,99.125000,30.375000,0.000000
2014-10-31,9,10,99.175000,30.375000,0.000000
2014-10-31,10,0,98.675000,30.325000,0.000000
2014-10-31,10,1,98.725000,30.325000,0.000000
2014-10-31,10,2,98.775000,30.325000,0.000000
2014-10-31,10,3,98.825000,30.325000,0.000000
2014-10-31,10,4,98.875000,30.325000,0.000000
2014-10-31,10,5,98.925000,30.325000,0.000000
2014-10-31,10,6,98.975000,30.325000,0.000000
2014-10-31,10,7,99.025000,30.325000,0.000000
2014-10-31,10,8,99.075000,30.325000,0.000000
2014-10-31,10,9,99.125000,30.325000,0.000000
2014-10-31,10,10,99.175000,30.325000,0.000000
2014-11-01,0,0,98.675000,30.825000,0.000000
2014-11-01,0,1,98.725000,30.825000,0.000000
2014-11-01,0,2,98.775000,30.825000,0.000000
2014-11-01,0,3,98.825000,30.825000,0.000000
2014-11-01,0,4,98.875000,30.825000,0.000000
2014-11-01,0,5,98.925000,30.825000,0.000000
2014-11-01,0,6,98.975000,30.825000,0.000000
2014-11-01,0,7,99.025000,30.825000,0.000000
2014-11-01,0,8,99.075000,30.825000,0.000000
2014-11-01,0,9,99.125000,30.825000,0.000000
2014-11-01,0,10,99.175000,30.825000,0.000000
2014-11-01,1,0,98.675000,30.775000,0.000000
2014-11-01,1,1,98.725000,30.775000,0.000000
2014-11-01,1,2,98.775000,30.775000,0.000000
2014-11-01,1,3,98.825000,30.775000,0.000000
2014-11-01,1,4,98.875000,30.775000,0.000000
2014-11-01,1,5,98.925000,30.775000,0.000000
2014-11-01,1,6,98.975000,30.775000,0.000000
2014-11-01,1,7,99.025000,30.775000,0.000000
2014-11-01,1,8,99.075000,30.775000,0.000000
2014-11-01,1,9,99.125000,30.775000,0.000000
2014-11-01,1,10,99.175000,30.775000,0.000000
2014-11-01,2,0,98.675000,30.725000,0.000000
2014-11-01,2,1,98.725000,30.725000,0.000000
2014-11-01,2,2,98.775000,30.725000,0.000000
2014-11-01,2,3,98.825000,30.725000,0.000000
2014-11-01,2,4,98.875000,30.725000,0.000000
2014-11-01,2,5,98.925000,30.725000,0.000000
2014-11-01,2,6,98.975000,30.725000,0.000000
2014-11-01,2,7,99.025000,30.725000,0.000000
2014-11-01,2,8,99.075000,30.725000,0.000000
2014-11-01,2,9,99.125000,30.725000,0.000000
2014-11-01,2,10,99.175000,30.725000,0.000000
2014-11-01,3,0,98.675000,30.675000,0.000000
2014-11-01,3,1,98.725000,30.675000,0.000000
2014-11-01,3,2,98.775000,30.675000,0.000000
2014-11-01,3,3,98.825000,30.675000,0.000000
2014-11-01,3,4,98.875000,30.675000,0.000000
2014-11-01,3,5,98.925000,30.675000,0.000000
2014-11-01,3,6,98.975000,30.675000,0.000000
2014-11-01,3,7,99.025000,30.675000,0.000000
2014-11-01,3,8,99.075000,30.675000,0.000000
2014-11-01,3,9,99.125000,30.675000,0.000000
2014-11-01,3,10,99.175000,30.675000,0.000000
2014-11-01,4,0,98.675000,30.625000,0.000000
2014-11-01,4,1,98.725000,30.625000,0.000000
2014-11-01,4,2,98.775000,30.625000,0.000000
2014-11-01,4,3,98.825000,30.625000,0.000000
2014-11-01,4,4,98.875000,30.625000,0.000000
2014-11-01,4,5,98.925000,30.625000,0.000000
